Stall Name,Cuisine,Shop Type,Address
Killiney Exchange (OCBC Centre),['Singaporean'],Cafe,#01-03 OCBC Centre East Chulia Street 049514
Baci Baci,"['European', 'Italian', 'Western']",Restaurant, Serangoon Garden Estate Lichfield Road 556847
Yi Qi Pin Lao Si Chuan (Tiong Bahru),"['Asian', 'Chinese']",Restaurant, Link Hotel Tiong Bahru Road 168733
Circuit Road Fried Kway Teow Stall,['Chinese'],Kiosk or Stall,#01-19 79/79A Circuit Road Food Centre Circuit Road 370079
Joo Chiat Laksa,['Local'],Restaurant, Tin Yeang Restaurant Joo Chiat Road 427551
Jia Le Prawn Mee & Lor Mee,['Chinese'],Kiosk or Stall,#01-130 Circuit Road Hawker Centre Circuit Road 370089
The Cliff,"['Italian', 'Western']",Bar or Pub, Sofitel Singapore Sentosa Bukit Manis Road 099891
Jewel Coffee (Claymore Connect),"['Drinks', 'Western']",Cafe,#01-01 Claymore Connect Orchard Road 238879
Peach Garden (OCBC Centre),"['Asian', 'Cantonese', 'Chinese', 'Dim Sum']",Restaurant,#33-01 OCBC Centre Chulia Street 049513
Kinou,"['Cocktails', 'Drinks', 'Fusion', 'International', 'Snacks']",Restaurant, Tanjong Pagar Conservation Area Tras Street 079020
Indian Curry House (Bukit Timah),"['Asian', 'Indian', 'North Indian', 'South Indian', 'Wine']",Bar or Pub,#01-03 Sixth Avenue Center Bukit Timah Road 279883
Bedok Chwee Kueh (Hawker Centre (blk 208b New Upper Changi Road)),"['Chinese', 'Local', 'Snacks']",Kiosk or Stall,#01-19 Hawker Centre (blk 208b New Upper Changi Road) New Upper Changi Road 462208
Serangoon Garden Bakery & Confectionery,"['Chinese', 'Desserts', 'Singaporean', 'Snacks']",Confectionery or Bakery,#01-45 Serangoon Garden Market and Food Centre Serangoon Garden Way 555945
Shun Xing Coffee Stall,"['Chinese', 'Drinks', 'Singaporean']",Kiosk or Stall,#02-24 Mei Chin Road Market Mei Chin Road 140159
Chin Chin Hainanese Chicken Rice,"['Chinese', 'Hainanese']",Kiosk or Stall, Beach Road Conservation Area Purvis Street 188598
Shamiana Indian Restaurant,['Indian'],Restaurant, Serangoon Garden Maju Avenue 556696
Niche Boulangerie,"['Desserts', 'Western']",Cafe,#01-833 Kuo Chuan View Lorong 1 Toa Payoh 310128
Chikuyotei (InterContinental Singapore),"['Asian', 'Japanese', 'Wine']",Bar or Pub,Lobby InterContinental Singapore Middle Road 188966
Manna Korean Restaurant,"['Asian', 'Korean']",Restaurant,  Telok Ayer Street 068574
Ghim Moh Chwee Kueh,"['Asian', 'Chinese', 'Local', 'Snacks', 'Teochew']",Kiosk or Stall,#01-54 Ghim Moh Market and Food Centre Ghim Moh Road 270020
Tong Fu Ju Si Chuan Restaurant,"['Asian', 'Chinese', 'Sichuan', 'Steamboat']",Restaurant,  Boat Quay 049839
Hup Heng Cafe,"['Chinese', 'Local']",Kiosk or Stall,#01-22 Clementi 448 Market & Food Centre Clementi Avenue 3 120448
Tang Tea House (Changi Village),"['Chinese', 'Dim Sum', 'Halal']",Restaurant,-  Lorong Bekukong 499173
SBCD Korean Tofu House (Tanjong Pagar Centre),['Korean'],Restaurant,#B1-01/02 Guoco Tower Wallich Street 078884
Calendar's Cakes,"['American', 'Desserts', 'Halal']",Cafe,#04-00  Pandan Loop 128434
Dessert Bowl,"['Chinese', 'Desserts']",Cafe,  Serangoon Garden Way 555976
Bee's Knees at The Garage,"['Cocktails', 'Desserts', 'Drinks', 'Juices', 'Western']",Cafe,Level 1 The Garage (singapore Botanic Gardens) Cluny Park Road 257488
Good Bites,['Western'],Cafe,#03-01 Bishan Sports Hall Bishan Street 14 579783
Manna Korean Restaurant,"['Asian', 'Korean']",Restaurant,  Telok Ayer Street 068574
McDonald's (Chong Pang Community Club),"['American', 'Desserts', 'Halal', 'Snacks', 'Western']",Fast Food Place,#01-01 Chong Pang Community Club Yishun Ring Road 768677
Casa Verde (Botanic Gardens),"['European', 'Italian', 'Western']",Restaurant, Singapore Botanic Gardens Visitor Centre Cluny Road 259569
FRY Bistro,"['Beer', 'Fusion', 'Western', 'Wine']",Bar or Pub,  Club Street 069464
Chwee Kueh,['Snacks'],Kiosk or Stall,#02-142 Bukit Timah Market and Food Centre Upper Bukit Timah Road 588172
Ya Kun Kaya Toast (Far East Square),"['Local', 'Singaporean']",Cafe,#01-01 Far East Square China Street 048761
Trattoria Milano,"['European', 'Italian', 'Western', 'Wine']",Bar or Pub, Bamboo Grove Park Chu Lin Road 669890
Guan Kee Grilled Seafood,"['Seafood', 'Singaporean']",Kiosk or Stall,#01-53 Newton Food Centre Clemenceau Avenue North 229495
Teppan Bar Q,"['Beer', 'Cocktails', 'Drinks', 'Japanese', 'Wine']",Bar or Pub,#01-21/22 Robertson Walk Unity Street 237995
Heng Wang Food Delights,"['Chinese', 'Singaporean']",Kiosk or Stall,#01-80 Newton Food Centre Clemenceau Avenue North 229495
Si Chuan Dou Hua Restaurant (UOB Plaza),"['Asian', 'Cantonese', 'Chinese', 'Sichuan']",Restaurant,#60-01 UOB Plaza Raffles Place 048624
Mel's Place Bar & Bistro (East Coast),"['Asian', 'Beer', 'Pizza', 'Western', 'Wine']",Bar or Pub,  Kuo Chuan Avenue 426897
Boon Keng Food Stall,['Chinese'],Kiosk or Stall,#01-116 89 Circuit Road Hawker Centre Circuit Road 370089
Xin Xi Chwee Kueh (New Upper Changi Rd),"['Chinese', 'Snacks']",Kiosk or Stall,#01-150 New Upper Changi Road Hawker Centre New Upper Changi Road 461058
323 Black Pepper Char Siew Rice & Noodles,['Chinese'],Kiosk or Stall," 123 Restaurant Pandan Loop, Pandan Light Industrial Park 126904"
Xin En Vegetarian,"['Asian', 'Chinese', 'Vegetarian']",Kiosk or Stall, Hdb-clementi Clementi West Street 2 120710
Kazbar (Church St),"['Iranian', 'Mediterranean', 'Middle Eastern', 'Western']",Bar or Pub,#01-03 Capital Square Church Street 049482
KFC (Yew Tee Point),"['Halal', 'Western']",Fast Food Place,#01-19/20 Yew Tee Point Choa Chu Kang North 6 689578
Marquee Bistro & Bar,['Western'],Bar or Pub,#01-04 Capital Square Two Church Street 049480
Different Taste Cafe And Restaurant (Frankel Avenue),"['Asian', 'Local', 'Nonya / Peranakan', 'Singaporean']",Cafe,  Frankel Avenue 458229
Empire Art Cafe,['Western'],Cafe,  Burghley Drive 559022
Shots,"['European', 'Italian', 'Western']",Cafe,  Club Street 069458
Chuan Kee Fried Kway Teow,"['Asian', 'Chinese', 'Local']",Kiosk or Stall,#01-41 Whampoa Makan Place Whampoa Drive 320090
Le Xiao Chu (MacPherson),['Chinese'],Restaurant,  Macpherson Road 368188
Amber @ West Restaurant,"['Fusion', 'Western']",Restaurant,Level 4 ITE College West Choa Chu Kang Grove 688236
The Affogato Bar,"['Desserts', 'Drinks', 'Italian', 'Snacks']",Cafe,#01-04B Cluny Court Bukit Timah Road 259760
Bedok Bak Chor Mee,"['Asian', 'Chinese']",Restaurant,  Circular Road 049369
The Cufflink Club,"['Beer', 'Cocktails', 'Drinks', 'Wine']",Bar or Pub,  Jiak Chuan Lane 089262
Tang Tea House (Jalan Kayu),"['Chinese', 'Dim Sum', 'Halal']",Restaurant, Jalan Kayu Estate Jalan Kayu 799466
Upin Hot Pot (The Central),['Chinese'],Restaurant,#03-87 The Central Eu Tong Sen Street 059817
Hong Man Ji Delights,"['Chinese', 'Seafood', 'Singaporean']",Kiosk or Stall,#02-27 Mei Chin Road Market Mei Chin Road 140159
Nian Nian Fa Dian Xin Mei Shi,"['Chinese', 'Snacks']",Kiosk or Stall,#01-121 Cheng San Market and Cooked Food Centre Ang Mo Kio Avenue 10 560527
Ruyi Yuan Vegetarian (Holland Drive),"['Asian', 'Chinese', 'Vegetarian']",Kiosk or Stall, Hdb-queenstown Holland Drive 270040
Jian Bo Shui Kueh (Tiong Bahru) (Jian Bo Shui Kueh (Tiong Bahru)),"['Chinese', 'Local', 'Snacks']",Kiosk or Stall,#02-05 Tiong Bahru Market Seng Poh Road 168898
Teo Chuan,"['Chinese', 'Snacks']",Kiosk or Stall,#01-144 Boon Lay Place Food Village Boon Lay Place 642221
Amber @ West Restaurant,"['Fusion', 'Western']",Restaurant,Level 4 ITE College West Choa Chu Kang Grove 688236
Chin Chin Eating House,"['Asian', 'Local']",Kiosk or Stall, Beach Road Conservation Area Purvis Street 188598
Hill View Steam Food,"['Chinese', 'Local']",Kiosk or Stall,#01-10 Whampoa Drive Makan Place Block 91 Whampoa Drive 320091
Stickies Bar @ Sunset Lane (Sunset Lane),"['Beer', 'Drinks', 'Western']",Bar or Pub,#01-50 Sunset Way Residence Clementi Street 12 120106
Mei Ling Street Wanton Noodles,"['Chinese', 'Singaporean']",Kiosk or Stall,#02-32 Mei Chin Road Market Mei Chin Road 140159
Le Coq,"['French', 'Japanese']",Restaurant, Capital Square 2 Church Street 049482
Xiao Di Fried Prawn Noodle,['Chinese'],Kiosk or Stall, Guan Hock Tiong Eating House Serangoon North Avenue 1 550153
Ah Pang Steamboat Seafood,"['Chinese', 'Seafood', 'Steamboat', 'Zi Char']",Kiosk or Stall,#02-21 Mei Chin Road Market Mei Chin Road 140159
Superfamous Lifestyle,"['Beer', 'Cocktails', 'Drinks', 'Western', 'Wine']",Bar or Pub,  Chulia Street 049515
Bangkok Street Mookata (Jalan Kuras),['Thai'],Restaurant,  Jalan Kuras 577728
Tan Chin Lee Sea-fresh Restaurant,"['Asian', 'Chinese', 'Seafood']",Restaurant,#02-06 Tuas Amenity Centre Pioneer Road 639591
Moc Quan (UE Square Shopping Mall),"['Asian', 'Indochinese', 'Vietnamese']",Restaurant,#01-23 Ue Square Clemenceau Avenue 239917
Casa Verde (Botanic Gardens),"['European', 'Italian', 'Western']",Restaurant, Singapore Botanic Gardens Visitor Centre Cluny Road 259569
Ann Chin Popiah (Chinatown Complex),"['Asian', 'Chinese', 'Local', 'Snacks']",Kiosk or Stall,#02-112 Chinatown Complex Market Smith Street 050335
Meatsmith (Telok Ayer),"['American', 'Barbecue', 'Western']",Restaurant, Telok Ayer Conservation Area Telok Ayer Street 068620
Si Wei Mao Cai,"['Asian', 'Chinese', 'Sichuan']",Cafe,  Mosque Street 059511
Yu Tang Zhi Jia (Clover Park),"['Asian', 'Chinese']",Restaurant, Clover Park Clover Way 579082
Choo Zai Zhai Vegetarian Food,"['Asian', 'Chinese', 'Seafood', 'Snacks', 'Vegetarian']",Kiosk or Stall,#01-696 79/79A Circuit Road Food Centre Circuit Road 370079
NTUC Foodfare (CCK Crescent),"['Asian', 'Chinese', 'Indian', 'Local', 'Malaysian']",Food Court or Canteen,#01-01  Choa Chu Kang Crescent 682673
Nunsongyee (Lifestyle Hub @ Burghley),"['Asian', 'Desserts', 'Korean']",Cafe,#01-04 Lifestyle Hub @ Burghley Burghley Drive 559022
Nanjing Impressions,"['Asian', 'Chinese']",Restaurant,#04-46-51 Plaza Singapura Orchard Road 238839
Food on Fire,"['Asian', 'Beer', 'Indian', 'North Indian']",Bar or Pub,#01-07 Capital Square 3 Church Street 049482
Soon Lee (Clementi Avenue 3),"['Chinese', 'Snacks']",Kiosk or Stall,#01-26 Clementi Avenue 3 Clementi Avenue 3 120448
Economic Bee Hoon 191,['Chinese'],Kiosk or Stall,#01-191 (AM) Blk 726 Clementi West Market and Food Centre Clementi West Street 2 120726
Ng Kim Lee Confectionery,"['Desserts', 'Snacks', 'Teochew', 'Western']",Confectionery or Bakery,  Chun Tin Road 599591
Lixin Teochew Fishball Noodle (Nex Mall),"['Asian', 'Chinese', 'Teochew']",Kiosk or Stall, Nex Mall Serangoon Avenue 2 556083
Ah Hoe Mee Pok,"['Asian', 'Japanese']",Kiosk or Stall, Hdb-clementi Clementi West Street 2 120710
Lor Duck (Clementi Mall),"['Asian', 'Chinese']",Restaurant,#B1-08/09 The Clementi Mall Commonwealth Avenue West 129588
85 Guan Guan Seafood,"['Chinese', 'Seafood']",Kiosk or Stall,#01-498 Siglap Lucky Valley Bedok South Avenue 3 460069
Wine Connection Tapas Bar & Bistro (Robertson Walk),"['Fusion', 'Western']",Restaurant,#01-19/20 Robertson Walk Unity Street 237995
Nalan Restaurant (Capitol Piazza),"['Asian', 'Indian', 'North Indian', 'South Indian', 'Vegetarian']",Restaurant,#B2-54 Capitol Piazza Stamford Road 178905
Naga Imo Izakaya (Level 2),['Japanese'],Restaurant,  Club Street 069450
The Jolly Roger,"['British', 'European', 'Western']",Bar or Pub, Hillview Garden Estate Chu Lin Road 669907
Wan He Lou Chinese Restaurant,"['Asian', 'Chinese', 'Seafood']",Restaurant,  Maude Road 208347
Chuan Xiang,"['Asian', 'Chinese']",Kiosk or Stall,#B2-115 Northpoint City Northpoint Drive 768019
Different Taste Cafe And Restaurant (Frankel Avenue),"['Asian', 'Local', 'Nonya / Peranakan', 'Singaporean']",Cafe,  Frankel Avenue 458229
Choon Seng Coffee,['Fruits & Drinks'],Kiosk or Stall,#01-26 Amoy Street Food Centre Maxwell Road 069111
Dian Xiao Er (Lot One Shoppers' Mall),"['Asian', 'Chinese']",Restaurant,#B1-32/33 Lot One Shoppers' Mall Choa Chu Kang Avenue 4 689812
McDonald's (Choa Chu Kang Street 62),"['American', 'Desserts', 'Halal', 'Snacks', 'Western']",Fast Food Place,#01-262/264  Choa Chu Kang Street 62 680624
Xin Lu Teo Chew Fish Ball Kway Teow Soup,['Chinese'],Kiosk or Stall,#02-05 Mei Chin Road Market Mei Chin Road 140159
Melt Cafe,['International'],Restaurant,"4F Mandarin Oriental, Singapore Raffles Avenue 039797"
Relish (Cluny Court),"['American', 'Fusion', 'Western']",Fast Food Place,#02-01 Cluny Court Bukit Timah Road 259760
The Plain Jane Cafe,"['Desserts', 'Fruits & Drinks', 'Snacks', 'Western']",Cafe,#01-10 Hdb-chuan Estate Serangoon Avenue 4 550211
McDonald's (Chua Chu Kang Community Club),"['American', 'Desserts', 'Halal', 'Snacks', 'Western']",Fast Food Place,#01-01 Chua Chu Kang Community Club Teck Whye Avenue 688892
Syed Ishak Teh Tarik Drink Stall,['Drinks'],Kiosk or Stall,#01-38 Newton Circus Food Centre Clemenceau Avenue North 229495
Gyu-Kaku Japanese BBQ Restaurant (UE Square),"['Asian', 'Barbecue', 'Japanese']",Restaurant,#01-18/19 UE Square Clemenceau Avenue 239917
Chin Heng Dessert,['Desserts'],Kiosk or Stall,#01-46 Haig Road Cooked Food Centre Haig Road 430014
Public House (Circular Road),"['Beer', 'Drinks', 'Western']",Bar or Pub,  Circular Road 049398
Fu Lin Tou Fu Yuen (East Coast),['Chinese'],Restaurant,  East Coast Road 459070
Istimewa Nasi Padang,"['Halal', 'Malaysian']",Kiosk or Stall,Stall 3 Chong Wah Restaurant Hoy Fatt Road 151028
D'life (Beauty World),"['Chinese', 'Vegetarian']",Cafe,  Chun Tin Road 599593
Wan Nian Stone Pot Fish,['Chinese'],Restaurant, Kreta Ayer Conservation Area Smith Street 058959
Xiao Di Hokkien Mee,"['Asian', 'Hokkien', 'Local']",Kiosk or Stall, Guan Hock Tiong Eating House Serangoon North Avenue 1 550153
Family Muslim Food Stall,"['Halal', 'Malaysian']",Kiosk or Stall,#01-69 Clementi Avenue 2 Market & Food Centre (u/c) Clementi Avenue 2 120353
Masons,"['European', 'Western']",Restaurant,#01-17 GIllman Barracks Lock Road 108936
Red Star Restaurant,"['Asian', 'Cantonese', 'Chinese', 'Dim Sum']",Restaurant,#07-23 Chin Swee Area Office Chin Swee Road 160054
Guan Heng,"['Asian', 'Chinese', 'Desserts', 'Fruits & Drinks', 'Local', 'Singaporean']",Confectionery or Bakery,#01-22 Blk 724 Ang Mo Kio Food Centre Ang Mo Kio Avenue 6 560724
Upin Hot Pot (West Coast Plaza),['Chinese'],Restaurant,#01-02 West Coast Plaza West Coast Road 127371
NTUC Foodfare (CCK Crescent),"['Asian', 'Chinese', 'Indian', 'Local', 'Malaysian']",Food Court or Canteen,#01-01  Choa Chu Kang Crescent 682673
Divino Restaurant & Wine Bar,"['Cocktails', 'Drinks', 'Italian', 'Western', 'Wine']",Bar or Pub,#05-06 Capital Square Church Street 049482
Seng Bee Hainanese Chicken Rice,"['Chinese', 'Snacks']",Kiosk or Stall,#01-31 Ang Mo Kio Market & Food Centre Ang Mo Kio Avenue 6 560724
Corner House,"['European', 'French', 'Western']",Restaurant, E J H Corner House Cluny Road 259569
Bar On Chulia,"['Beer', 'Drinks', 'Western']",Bar or Pub, Ocbc Centre Chulia Street 049515
McDonald's (Lot One Shoppers' Mall),"['American', 'Desserts', 'Halal', 'Snacks', 'Western']",Fast Food Place,#01-20 Lot One Shoppers' Mall Choa Chu Kang Avenue 4 689812
Chair Lao Ban,"['Chinese', 'Hong Kong']",Restaurant, Sembawang Hills Estate Casuarina Road 579522
McDonald's (Choa Chu Kang Street 62),"['American', 'Desserts', 'Halal', 'Snacks', 'Western']",Fast Food Place,#01-262/264  Choa Chu Kang Street 62 680624
Dian Xiao Er (Jem),"['Asian', 'Chinese']",Restaurant,#03-08 Jem Jurong Gateway Road 608549
Guan Hock Coffee Shop,['Fruits & Drinks'],Kiosk or Stall,#01-33 Chong Boon Food Centre Ang Mo Kio Avenue 10 561453
Centre PS,"['Desserts', 'Western']",Cafe,#01-43  Guan Chuan Street 160078
79 After Dark,"['Chinese', 'Drinks', 'Indian', 'Western']",Restaurant,#01-01  Circular Road 049433
Md Sultan Curry Palace Indian Muslim Restaurant,['Indian'],Restaurant,#01-954 Cheng San Place Ang Mo Kio Avenue 10 560555
The Hitsuji Club,['Asian'],Restaurant, Boat Quay Conservation Area Circular Road 049419
Whyzee Birthday Cake Delivery,['Desserts'],Confectionery or Bakery,#01-109 Clementi Avenue 2 Clementi Avenue 2 120352
The Daily Press,"['Asian', 'Singaporean']",Cafe,#01-561 Kuo Chuan View Lorong 1 Toa Payoh 310126
Guan's Mee Pok,[None],Hawker,#B1-20/27 Capitol Piazza Stamford Road 178905
Toast Box (Yew Tee Point),"['Asian', 'Chinese', 'Local', 'Malaysian', 'Singaporean']",Cafe,#01-03 Yew Tee Point Choa Chu Kang North 6 689578
Hood Guan Vegetarian Food,"['Chinese', 'Vegetarian']",Kiosk or Stall,#02-132 Amoy Street Food Centre Maxwell Road 069111
O Plus Entertainment,"['Beer', 'Drinks', 'Western']",Bar or Pub,  Maju Avenue 556684
Tiong Bahru Fried Fish Ball,"['Chinese', 'Snacks']",Kiosk or Stall,#01-141 Blk 726 Clementi West Market and Food Centre Clementi West Street 2 120726
Ah Chew Desserts (Liang Seah Place),"['Asian', 'Cantonese', 'Desserts', 'Hong Kong']",Cafe,#01-10/11 Liang Seah Place Liang Seah Street 189022
Daawat Tandoori Restaurant (Upper Thomson Rd),"['Asian', 'Indian', 'North Indian', 'South Indian']",Restaurant, Yew Lian Park Upper Thomson Road 574346
The Peranakan,['Nonya / Peranakan'],Restaurant,#02-01/17 Claymore Connect Mall Orchard Road 238879
Jai Thai (Clover Way),"['Asian', 'Thai']",Restaurant,  Clover Way 579080
Spring Court Restaurant,"['Asian', 'Cantonese', 'Chinese']",Restaurant,  Upper Cross Street 058348
Singa Cafe,['Drinks'],Kiosk or Stall,#01-14 Newton Food Centre Clemenceau Avenue North 229495
Thai Central,"['Asian', 'Indochinese', 'Thai']",Restaurant,  Chun Tin Road 599603
Old Chang Kee (YewTee Point),"['Asian', 'Halal', 'Local', 'Singaporean', 'Snacks']",Kiosk or Stall,#01-37 YewTee Point Choa Chu Kang North 6 689578
Ho Kee Pau (Lot One Shoppers' Mall),"['Asian', 'Chinese', 'Snacks']",Kiosk or Stall,#B1-K28 Lot One Shoppers' Mall Choa Chu Kang Avenue 4 689812
Original Botanical Garden Famous Fish Ball Noodles,['Chinese'],Kiosk or Stall,#01-14 Serangoon Gardens Market and Food Centre Serangoon Gardens Way 555945
Re!Fill Restaurant,['International'],Cafe,Lobby Hotel Re! @ Pearl's Hill Chin Swee Road 169879
Indian Curry House (Bukit Timah),"['Asian', 'Indian', 'North Indian', 'South Indian', 'Wine']",Bar or Pub,#01-03 Sixth Avenue Center Bukit Timah Road 279883
Ma Li Ya Virgin Chicken,"['Asian', 'Cantonese', 'Chinese']",Kiosk or Stall,#02-176 Smith Street Food Centre Smith Street 058935
The Dim Sum Place,"['Asian', 'Cantonese', 'Dim Sum', 'Halal']",Restaurant,  North Bridge Road 198759
Platinum Planet,"['Beer', 'Cocktails', 'Drinks', 'Juices', 'Wine']",Bar or Pub,#01-01 Capital Square 3 Church Street 049482
L'angelus,"['European', 'French', 'Western']",Restaurant,  Club Street 069453
Xin En Vegetarian,"['Asian', 'Chinese', 'Vegetarian']",Kiosk or Stall, Hdb-clementi Clementi West Street 2 120710
Syed Ishak Teh Tarik Drink Stall,['Drinks'],Kiosk or Stall,#01-38 Newton Circus Food Centre Clemenceau Avenue North 229495
Fruits (Kopitiam @ Plaza Singapura),['Fruits & Drinks'],Kiosk or Stall,#06-15 to 17 Plaza Singapura Orchard Road 238839
Dian Xiao Er (Lot One Shoppers' Mall),"['Asian', 'Chinese']",Restaurant,#B1-32/33 Lot One Shoppers' Mall Choa Chu Kang Avenue 4 689812
Judy's Air-con Cafeteria,['Local'],Food Court or Canteen,  Pandan Loop 129999
Balmoral Bakery,"['Desserts', 'Western']",Confectionery or Bakery,#01-06  Clementi Street 12 120105
Down Under Connection,"['Beer', 'Drinks']",Bar or Pub,#19-04 Orchard Towers - Rear Block Claymore Drive 229594
Lao Si Chuan Restaurant,['Chinese'],Restaurant,#01-07 Link Hotel Singapore Tiong Bahru Road 168733
Dessert Bowl,"['Chinese', 'Desserts']",Cafe,  Serangoon Garden Way 555976
Spring Court Restaurant,"['Asian', 'Cantonese', 'Chinese']",Restaurant,  Upper Cross Street 058348
Starbucks (OCBC Centre),"['American', 'European', 'Western']",Cafe,#01/01A/01B OCBC Centre East Chulia Street 049514
Bee Garden,"['Chinese', 'Desserts', 'Local', 'Singaporean']",Kiosk or Stall,#02-78 Commonwealth Crescent Market Commonwealth Crescent 140119
Percolate,['Western'],Cafe,#01-152B Hdb-bedok Bedok North Avenue 3 460136
Yassin Kampung (Clementi St),"['Asian', 'Halal']",Restaurant,#01-56  Clementi Street 12 120106
The Dragon Chamber,['Chinese'],Restaurant,  Circular Road 049358
The Halia (Botanic Gardens),"['Asian', 'French', 'Fusion', 'Modern European', 'Western']",Restaurant, Ginger Garden inside Botanic Gardens Cluny Road 259569
